node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
5.0,62.0,54.0,5.090492265706849,4.380832446942145,0.7980275507994877,0.001,0.001,0.191,0.0803981383060667,0.1098076919759685,0.1326013501855049,0.6069354723832538
5.0,62.0,63.0,4.532596856196994,2.970007471675564,2.263650255626623,0.001,0.009,0.028,0.0803981383060667,0.0867408758930635,0.1277424986815043,0.5900493010525255
5.0,62.0,8.0,3.2510110323475256,2.0208473530080373,2.40243160300572,0.001,0.039,0.019,0.0803981383060667,0.0945984438168608,0.1170687674085424,0.6250397397194205
6.0,31.0,52.0,5.051467337365227,3.958716876879841,2.0079556753421555,0.001,0.001,0.039,0.0377151253645617,0.0937977313962695,0.1203496487971181,0.6450232602761603
6.0,31.0,82.0,3.747051428937501,2.614226986365068,0.8794417416905329,0.001,0.015,0.166,0.0377151253645617,0.0710369033358333,0.1102150823751914,0.5954554225608382
6.0,31.0,85.0,2.976706001415045,2.006841691146786,2.380525113076021,0.003,0.043,0.02,0.0377151253645617,0.0795388007445862,0.1035961689520247,0.6028757201643365
6.0,31.0,90.0,2.788614493736913,3.040459811595269,3.289330595688315,0.003,0.009,0.005,0.0377151253645617,0.0706550829804326,0.1021419149292314,0.6619213983451194
6.0,39.0,1.0,4.0928032564136965,1.2170699734903918,1.6243044339077972,0.001,0.118,0.074,0.0340556759909151,0.0898371279523226,0.113844717838541,0.6863752544887743
6.0,39.0,74.0,3.224400692589258,4.663503857033395,0.573925853169281,0.002,0.001,0.239,0.0340556759909151,0.0752014570523858,0.1072245385645326,0.5634768918362633
6.0,57.0,42.0,11.557174433491475,1.7692561235647348,1.2324765092744707,0.001,0.062,0.919,0.394146586330093,0.4410841824112783,0.3096260682864823,0.6862212107780306
6.0,57.0,43.0,3.919414849355676,2.850228293118198,1.0788963471522248,0.001,0.01,0.143,0.394146586330093,0.3502283092324232,0.2198521593123518,0.6811913230848001
6.0,57.0,61.0,4.327997427124452,0.842171635857208,0.1414129232624138,0.001,0.186,0.514,0.394146586330093,0.3557296222390084,0.2251646462311795,0.6833296121338698
6.0,57.0,72.0,2.725283104542169,2.015790867355756,0.1169891421960802,0.002,0.034,0.499,0.394146586330093,0.3743372814909437,0.2055708998409301,0.5767684388680118
6.0,63.0,28.0,3.639703308835474,1.8691921742005655,1.5960367167610054,0.001,0.045,0.07,0.0057629846001852,0.0668325087911244,0.1009154995372926,0.6274488293941962
6.0,63.0,39.0,2.6712903983996346,3.275980877811267,3.666433757182612,0.004,0.003,0.002,0.0057629846001852,0.0537135095241776,0.092883517294966,0.5060922892098358
6.0,63.0,52.0,4.747197435207299,2.6120085259210315,1.217809079456636,0.001,0.016,0.114,0.0057629846001852,0.076853048046497,0.111630979620742,0.6228692270934817
6.0,63.0,84.0,3.78653700072533,1.6216758058757244,1.5575126716610226,0.001,0.069,0.074,0.0057629846001852,0.0604608619990108,0.1036860600577869,0.6201362477080578
6.0,100.0,17.0,3.4076893560224306,0.4392821444201665,1.8439361645622865,0.002,0.304,0.984,0.306791575599223,0.2963719707704733,0.2070472544047415,0.6877780201702873
