node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,24.0,90.0,0.987327910489944,0.6154224096958065,1.2151321204517098,0.8,0.6,0.9,0.09838467624604341,0.08468661335176508,0.08678165442847906
1.0,24.0,91.0,1.1041570302239183,1.807967329020131,0.07565709787495593,0.2,0.1,0.5,0.09838467624604341,0.081367392008362,0.107282490338706
1.0,24.0,92.0,0.5693958110863285,0.29360407581111586,0.08591291396827173,0.3,0.6,0.4,0.09838467624604341,0.08335048677661479,0.09276271968833484
1.0,24.0,93.0,0.021009442665145282,0.3990509151154935,0.536362735716514,0.4,0.5,0.6,0.09838467624604341,0.06747249457225311,0.08913380772770277
1.0,24.0,94.0,3.5521069604258155,2.716012991274222,1.6955982365768525,0.001,0.016,0.055,0.09838467624604341,0.10056166498682434,0.12467158191236094
1.0,24.0,95.0,0.9118755696896091,0.5735203283065282,0.02779184999884449,0.2,0.3,0.5,0.09838467624604341,0.09429448896408094,0.10190919132315851
1.0,24.0,96.0,1.7990165360493275,1.2189039992590964,1.773109280006883,0.04,0.14,0.06,0.09838467624604341,0.08099469388832048,0.11019422763881581
1.0,24.0,97.0,1.406562365211669,1.7306451782476269,2.0963776311596747,0.09,0.09,0.05,0.09838467624604341,0.09624284720406981,0.10393908272739666
1.0,24.0,98.0,0.49448461776859537,0.0024171100604496423,0.6563845209609894,0.8,0.5,0.4,0.09838467624604341,0.07121852952311328,0.09180819996317252
1.0,24.0,99.0,1.0448402093057714,1.4127917037117055,0.8208389216157275,0.12,0.08,0.81,0.09838467624604341,0.07980548003877988,0.10030100001519082
1.0,24.0,9.0,0.49364190272527475,1.625777463076393,0.3542736185701919,0.3,0.06,0.62,0.09838467624604341,0.08725774954965886,0.09649282367483902
1.0,32.0,100.0,2.921759883115034,2.4615766744112557,1.308538030597844,0.001,0.019,0.101,0.036379711435412965,0.0733911739942703,0.09890151836330809
1.0,32.0,10.0,1.9144472683932214,0.4314887700509372,0.7313717610908897,0.02,0.28,0.75,0.036379711435412965,0.06889831148717843,0.09157317215077448
1.0,32.0,11.0,3.3906581044740842,2.1482879919637137,2.598710642385225,0.001,0.023,0.009,0.036379711435412965,0.06937363554884948,0.1029827178860074
1.0,32.0,12.0,0.9628134426468195,0.42075202931366834,0.2731205801358313,0.16,0.62,0.55,0.036379711435412965,0.0613546778951374,0.08397121250512887
1.0,32.0,13.0,1.6702369574701803,4.2433866330365255,3.3149979203238424,0.04,0.01,0.01,0.036379711435412965,0.06415775645488236,0.08823620412929331
1.0,32.0,14.0,0.23104685218131013,0.4511239714800781,0.679870626698998,0.4,0.6,0.7,0.036379711435412965,0.06362374506832472,0.07126931817170576
1.0,32.0,15.0,1.527824731363831,0.009178530929895451,0.39803294598809624,0.06,0.44,0.31,0.036379711435412965,0.07281617075026306,0.08536957264171383
1.0,32.0,16.0,0.07448100397883428,0.3589578934179362,0.10867771224752089,0.5,0.3,0.3,0.036379711435412965,0.060507565728440654,0.07870275467344093
1.0,32.0,17.0,1.6414010563648411,1.3028777538450844,1.6451478838874443,0.03,0.08,0.05,0.036379711435412965,0.06450309047539825,0.08803028883555461
1.0,32.0,18.0,1.2424968967259422,1.3077064282406223,1.6342716598547966,0.2,0.1,0.1,0.036379711435412965,0.07177477270550059,0.08861400676912856
