node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
7.0,72.0,56.0,20.966512069237666,4.708429313968371,0.5375426420187633,0.001,0.001,0.667,0.31146475775978555,0.49731630919412995,0.4337471009300612
7.0,72.0,57.0,0.1458433476168041,0.5877582284532934,0.2412527701432546,0.4,0.6,0.3,0.31146475775978555,0.3569431590111691,0.16868632806673622
7.0,72.0,58.0,2.3058697256265677,1.988561509545949,0.3647216613065699,0.014,0.034,0.327,0.31146475775978555,0.3568192184590342,0.20322355951144672
7.0,72.0,59.0,1.4284506609379346,1.3266732707177522,0.9152257315966605,0.08,0.12,0.16,0.31146475775978555,0.35049107557954806,0.19044251166885998
7.0,72.0,5.0,1.6713281309930164,0.6576765271883208,1.0477977612015015,0.9,0.8,0.7,0.31146475775978555,0.33844388449215046,0.16794044139363695
7.0,72.0,60.0,2.8457294813379437,2.1534454427417433,1.0459647481207839,0.001,0.036,0.151,0.31146475775978555,0.3695185628601358,0.21015054984631604
7.0,72.0,61.0,1.2431373778702093,0.34503582903731267,0.9057282818610104,0.12,0.57,0.81,0.31146475775978555,0.3646265029868731,0.1899697844421881
7.0,72.0,62.0,1.2926607273554334,2.046223659287229,0.8671178876793173,0.15,0.03,0.81,0.31146475775978555,0.3345700628271961,0.19082160984631633
7.0,72.0,63.0,0.058696172572938486,0.2093290704744669,1.2356996720765985,0.4,0.4,0.2,0.31146475775978555,0.37021672128455535,0.17486471241611218
7.0,72.0,64.0,1.8437793853521351,0.4647012988857819,1.447227175219171,0.05,0.21,0.1,0.31146475775978555,0.3593079711374839,0.19628564942313825
7.0,72.0,65.0,0.9628059034803674,0.48066644860815333,0.3926213109259598,0.2,0.4,0.6,0.31146475775978555,0.3525052534089385,0.17436560705266502
7.0,72.0,66.0,1.4565151761292772,0.30331656373751054,1.899088806775346,0.05,0.34,0.06,0.31146475775978555,0.3600000017723829,0.19391065051472642
7.0,72.0,67.0,0.009198355651175489,0.20651066819755018,0.6382047392388643,0.6,0.7,0.8,0.31146475775978555,0.34754995598433097,0.1766189905495815
7.0,72.0,68.0,0.10494201188756021,0.2771756092255601,0.5756325668796536,0.4,0.4,0.7,0.31146475775978555,0.3374802145215538,0.17266572128860289
7.0,72.0,69.0,1.9570682128098351,0.39251090714126524,0.1559895373061006,0.02,0.31,0.5,0.31146475775978555,0.34707144052626776,0.19861022248432808
7.0,72.0,6.0,2.552337609925861,0.015236610686517283,0.4853168389588066,0.002,0.471,0.285,0.31146475775978555,0.3599582572981352,0.2057691068414294
7.0,72.0,70.0,1.2071907023652797,1.2247513676969843,1.4958458417102876,0.2,0.1,1.0,0.31146475775978555,0.33586856642501917,0.18879864090195972
7.0,72.0,71.0,0.30715083671777643,1.7674218090372846,0.9581614254701031,0.7,0.1,0.2,0.31146475775978555,0.35080637276136906,0.1799688254802705
7.0,72.0,73.0,2.2996747427349002,2.0132526721792674,0.29369058905289686,0.009,0.035,0.576,0.31146475775978555,0.35593153420615414,0.20275666950340848
7.0,72.0,74.0,0.8273796348791874,0.8674270225201001,1.4782797679803044,0.19,0.24,0.1,0.31146475775978555,0.35238584091695685,0.18544641051136526
7.0,72.0,75.0,0.6547037044816024,1.818035007081517,0.005464607210812906,0.3,0.1,0.3,0.31146475775978555,0.36053672799463254,0.18490004269237575
7.0,72.0,76.0,1.8667916132666944,3.0673358350656814,1.287624668890749,0.02,0.01,0.08,0.31146475775978555,0.34252638095467197,0.19824633721019383
7.0,72.0,77.0,0.7213616861083509,0.7458791038571932,0.41657332269476033,0.2,0.8,0.6,0.31146475775978555,0.3707539311964544,0.18152292409641785
7.0,72.0,78.0,1.0095694921979546,0.32173740501520526,0.4148174930494247,0.17,0.32,0.27,0.31146475775978555,0.3515021437361802,0.18660974282100337
7.0,72.0,79.0,2.1752511978397586,0.018187543682444667,1.1678392894058856,0.04,0.42,0.1,0.31146475775978555,0.3597336472302847,0.1998789992410644
7.0,72.0,80.0,0.4544957103089691,0.8058322948280294,1.0678932178061515,0.2,0.7,0.8,0.31146475775978555,0.34376555629387723,0.18136582491803838
7.0,72.0,81.0,3.163977209942366,0.7462779596826418,1.6219524264635592,0.001,0.206,0.057,0.31146475775978555,0.3643006169547546,0.2127211100299982
7.0,72.0,82.0,0.3601554610503151,0.9044990461116127,0.27350811825298915,0.6,0.8,0.5,0.31146475775978555,0.34910076344315094,0.1796167835190611
7.0,72.0,83.0,0.7725329054537116,0.7321350639288022,0.23648119834466436,0.7,0.8,0.6,0.31146475775978555,0.36784520814088234,0.16323542363410073
7.0,72.0,84.0,1.1057615843759445,1.1209210812789339,0.9662723962783354,0.2,0.1,0.2,0.31146475775978555,0.35282770729622476,0.18809645148790544
7.0,72.0,85.0,1.0995115229642962,0.3306526644966205,1.140510727958355,0.12,0.63,0.14,0.31146475775978555,0.35615372917347193,0.18845487211007092
7.0,72.0,86.0,0.5395483521106909,1.5742788916940258,0.4641126074351238,0.7,1.0,0.6,0.31146475775978555,0.3466751983622898,0.1690518054034089
7.0,72.0,87.0,1.1906445765995661,0.7255570715411104,1.2657487538936618,0.9,0.7,0.9,0.31146475775978555,0.37600070080731496,0.17095393541835902
7.0,72.0,88.0,1.0278323320652363,0.4127868556641003,0.41485909316655606,0.7,0.3,0.5,0.31146475775978555,0.3411830520863498,0.16419351478768848
7.0,72.0,89.0,1.4783125080096555,0.31186821742594406,0.9051318951634078,0.06,0.38,0.79,0.31146475775978555,0.32754673277569646,0.19355811443760987
7.0,72.0,8.0,0.6156450894755757,0.3188205220361987,0.7621251755438326,0.2,0.6,0.8,0.31146475775978555,0.3522041259576011,0.17427591710459253
7.0,72.0,90.0,2.005946251851425,0.08444460491443291,1.196237453512415,0.03,0.45,0.92,0.31146475775978555,0.23449458545396482,0.197802833828198
7.0,72.0,91.0,1.4694513656165158,1.1813818444372375,1.6188703290095403,0.11,0.11,0.99,0.31146475775978555,0.33753316189666804,0.19166639689407589
7.0,72.0,92.0,1.305817125356586,0.9573183183899048,0.09407871022595202,0.14,0.84,0.48,0.31146475775978555,0.3553845106964642,0.19117427554504324
7.0,72.0,93.0,3.2666862256305143,3.587080205359859,0.3577766357071294,0.001,0.001,0.334,0.31146475775978555,0.3656718943051959,0.21525828582238138
7.0,72.0,94.0,4.304911968981751,2.3161909047164526,3.5091983993521176,0.001,0.025,0.002,0.31146475775978555,0.3680234859673449,0.22628833691406394
7.0,72.0,95.0,1.208122905976451,0.13662046566219865,0.3278168506558038,0.14,0.49,0.59,0.31146475775978555,0.3398350352161448,0.19165721743441685
7.0,72.0,96.0,0.8400653885102064,0.35616652895500744,0.8268967349486674,0.8,0.6,0.3,0.31146475775978555,0.3449550595263251,0.16387506697877452
7.0,72.0,97.0,1.3509602589608378,0.7432512479516239,0.24222928062192384,0.07,0.23,0.54,0.31146475775978555,0.34465045303508207,0.19328309389564582
7.0,72.0,98.0,1.0508128421057172,1.0319685091643076,1.8959054296364621,0.8,0.8,1.0,0.31146475775978555,0.34403029938091173,0.1658127384099609
7.0,72.0,99.0,1.1146174583138786,1.9805951294233959,0.3820170086702258,0.2,0.1,0.2,0.31146475775978555,0.35849141018583064,0.1953973633722284
7.0,72.0,9.0,0.1575523991881651,0.27472471463396525,0.049525040966083234,0.4,0.3,0.42,0.31146475775978555,0.3606718942481117,0.17838093438753724
7.0,90.0,100.0,0.3695020916614746,0.5581164914487874,1.1298228166449824,0.5,0.6,0.8,0.3647848843181265,0.39607204757171965,0.17603155647850363
7.0,90.0,10.0,0.9200382232800091,0.2159217944513402,1.1673279015146474,0.2,0.4,0.9,0.3647848843181265,0.39874310084453596,0.1903079233609603
7.0,90.0,11.0,0.9832500497737436,0.3303835967373412,1.6445789921300458,0.3,0.4,0.1,0.3647848843181265,0.3781056187433021,0.19591188456965708
7.0,90.0,12.0,1.1424951235241718,0.5199674806879206,0.49461864006312917,0.2,0.3,0.3,0.3647848843181265,0.3934050534243941,0.19145539670682288
7.0,90.0,13.0,2.6133511846184776,1.6332140198444798,0.9023198464462839,0.003,0.069,0.176,0.3647848843181265,0.37925950141163317,0.21064360057876363
7.0,90.0,14.0,1.097954216137193,0.35871327675097675,0.16662092030297954,0.2,0.5,0.7,0.3647848843181265,0.3690105520820042,0.19754584634657443
7.0,90.0,15.0,0.3476916493032336,0.05482097364683286,0.08797098023678011,0.31,0.52,0.47,0.3647848843181265,0.3802599393461717,0.18394761573532517
7.0,90.0,16.0,1.0388865452219471,0.532749468793521,0.2497916543855718,0.2,0.2,0.5,0.3647848843181265,0.38530379268025755,0.1907051063235431
7.0,90.0,17.0,0.39334703325474507,0.9284544342619763,0.27707932287682663,0.7,0.3,0.4,0.3647848843181265,0.39125014594273616,0.18064961627766218
7.0,90.0,18.0,2.257916482275677,1.2438140129372057,0.20762210553928062,0.014,0.124,0.364,0.3647848843181265,0.4077108458904089,0.20708719554851115
7.0,90.0,19.0,0.40394975180213394,1.41616898141977,1.5494499310848457,0.5,0.1,1.0,0.3647848843181265,0.39732477779744785,0.19024266039221482
7.0,90.0,1.0,1.9427961120086974,0.7942591664421818,0.5427519253800278,0.03,0.2,0.7,0.3647848843181265,0.39720005142669196,0.2044148201281965
7.0,90.0,20.0,2.358690104097547,1.0703046369362368,1.007745499303733,0.02,0.12,0.19,0.3647848843181265,0.3879741156771744,0.2067568600025915
7.0,90.0,21.0,0.7411529345671749,0.18105857357649158,1.1664882228551923,0.3,0.3,0.9,0.3647848843181265,0.4002207697107864,0.18666787470759819
7.0,90.0,22.0,0.7142725777838432,0.45663758237846663,0.22574218821385342,0.2,0.2,0.5,0.3647848843181265,0.3858182932072544,0.19774664913519727
7.0,90.0,23.0,4.357658254175548,1.7391736203097516,0.0227202081354211,0.001,0.055,0.475,0.3647848843181265,0.39084386472329014,0.23103437215631487
7.0,90.0,24.0,1.9262452041524272,0.24230743783845943,0.05855688808461707,0.02,0.41,0.45,0.3647848843181265,0.38272953122629255,0.19958231166784854
7.0,90.0,25.0,1.6035023336280163,0.41720831521683527,0.829480625878079,0.04,0.28,0.22,0.3647848843181265,0.3726755884159263,0.1994693816750921
7.0,90.0,26.0,3.831422286521963,2.282103448039415,2.3963283945737626,0.001,0.025,0.023,0.3647848843181265,0.38323958378914724,0.2237466005714472
7.0,90.0,27.0,1.2593626965869742,1.7785757319985875,3.9152711396390383,0.2,0.1,0.1,0.3647848843181265,0.38919591499612927,0.19891915964743342
7.0,90.0,28.0,0.8392382632138583,0.5508517328576534,1.3528010477349537,0.4,0.7,1.0,0.3647848843181265,0.3936023321536515,0.17994101107429783
7.0,90.0,29.0,0.8509119797528519,0.57866934325971,0.7124234514204237,0.2,0.3,0.8,0.3647848843181265,0.3867850240618965,0.18867835106550276
7.0,90.0,2.0,0.1831557442116777,0.7617262395828557,0.580314146673032,0.4,0.7,0.6,0.3647848843181265,0.38897531419246023,0.18279046011326858
7.0,90.0,30.0,0.8568836826315912,1.2860185248056393,1.2042570378671886,0.3,0.1,0.1,0.3647848843181265,0.3944730484774395,0.1873765015861975
7.0,90.0,31.0,0.8950202531199619,0.3322052460676467,1.3072667413227403,0.2,0.3,0.1,0.3647848843181265,0.3970074450166724,0.1900808966232553
7.0,90.0,32.0,0.8023328528403337,0.860456412331363,0.3272320461612465,0.9,0.7,0.5,0.3647848843181265,0.3877427164739673,0.1708766754269714
7.0,90.0,33.0,0.4184269398707717,0.4942256031421047,0.3865867745609998,0.5,0.7,0.6,0.3647848843181265,0.4000651050027147,0.1774653509442714
7.0,90.0,34.0,0.8021913069627303,1.3250993633751076,0.5720036223041599,0.3,0.1,0.7,0.3647848843181265,0.37719818800118454,0.1915289585850326
7.0,90.0,35.0,2.630608307504915,1.7288448272982955,0.8009372213325876,0.003,0.055,0.193,0.3647848843181265,0.39856923094189384,0.21141210722443218
7.0,90.0,36.0,1.9804076054337874,0.04032920973787187,1.0607536704247822,0.03,0.461,0.868,0.3647848843181265,0.3788317049300934,0.20391117902715916
7.0,90.0,37.0,2.5818224374413026,1.6725052357581924,1.1953631435760559,0.006,0.053,0.133,0.3647848843181265,0.38666645596009486,0.2093897412109531
7.0,90.0,38.0,0.031382008225038685,0.5639316384157761,0.010084665051526349,0.5,0.7,0.4,0.3647848843181265,0.40492881843525175,0.17576371609705138
7.0,90.0,39.0,0.48730476260084843,1.1999385107112945,1.3692545072561522,0.3,0.1,1.0,0.3647848843181265,0.3919434000325969,0.1851854919542412
7.0,90.0,3.0,0.877672545659406,0.015563339466737826,0.10074596481879247,0.18,0.5,0.48,0.3647848843181265,0.39383921198108074,0.18804886838026968
7.0,90.0,40.0,2.55959319275864,2.4853833291971377,0.5412064023058637,0.006,0.018,0.269,0.3647848843181265,0.39782681411888887,0.20944900816983797
7.0,90.0,41.0,1.7534799622231514,1.107149443551711,1.9115209689524473,0.04,0.13,0.05,0.3647848843181265,0.3979635546479521,0.19748158360949924
7.0,90.0,42.0,1.4726648483871974,0.7328558469599576,0.5840268993776423,0.06,0.74,0.3,0.3647848843181265,0.40310943203579214,0.1927554905654438
7.0,90.0,43.0,1.0528162768205191,0.10901928733550084,0.7825048183902682,0.14,0.48,0.26,0.3647848843181265,0.39142054401578635,0.19041351961352587
7.0,90.0,44.0,0.8022673153979796,1.121323163784848,0.15710122252173464,0.7,1.0,0.3,0.3647848843181265,0.38638771893482593,0.17162278044350074
7.0,90.0,45.0,1.156989447159426,0.9584581392900394,0.025793290915735494,0.16,0.17,0.37,0.3647848843181265,0.3932930616193462,0.19151978986653764
7.0,90.0,46.0,1.6800951681162946,0.5015213492102751,2.1241971736475618,0.03,0.26,0.04,0.3647848843181265,0.38683075971877967,0.2003536025052883
7.0,90.0,47.0,2.7165693606892987,2.571265504407949,0.8986615988331524,0.002,0.015,0.804,0.3647848843181265,0.38965613061167004,0.21039600812009193
7.0,90.0,48.0,1.6792088345965397,0.7456272983159056,0.5398506624891822,0.05,0.73,0.73,0.3647848843181265,0.38185259526111504,0.19570693833902228
7.0,90.0,49.0,1.0550234682993893,0.10670258123267137,0.8362969580604146,0.2,0.52,0.81,0.3647848843181265,0.3950165903755668,0.19215749320338624
7.0,90.0,4.0,2.201551092298323,0.8254472752769184,1.1290363398969374,0.02,0.15,0.15,0.3647848843181265,0.3858704784150877,0.20753439297645418
7.0,90.0,50.0,1.9976824466470828,0.617833904043635,2.665370761412741,1.0,0.8,1.0,0.3647848843181265,0.37568926810891007,0.16129553015309706
7.0,90.0,51.0,0.4461314449957722,0.3554283460173526,1.3349258674161357,0.7,0.6,0.8,0.3647848843181265,0.3797691531719318,0.17755440774603992
7.0,90.0,52.0,1.0198101508979276,0.6024065170471821,0.05097883712643264,0.2,0.3,0.5,0.3647848843181265,0.39072386593416764,0.18632321054030773
7.0,90.0,53.0,0.7325127187703855,1.0831481766341702,4.335946676145911,0.9,0.8,1.0,0.3647848843181265,0.40169725063234124,0.16796422619335433
7.0,90.0,54.0,2.287069149411582,0.6857005863825402,0.42329137584989024,0.02,0.2,0.63,0.3647848843181265,0.38784356346192367,0.20516997233726086
7.0,90.0,55.0,0.8206781475042068,0.22868519016771718,1.3444015485133378,0.3,0.5,0.2,0.3647848843181265,0.39317424711172144,0.17922337069579988
7.0,90.0,56.0,1.507219806241518,0.5859886893599833,0.5119983368367281,0.06,0.27,0.7,0.3647848843181265,0.4097360701722043,0.19550657418412895
7.0,90.0,57.0,2.4480186952119167,0.6967402237513786,0.8968860189819121,0.007,0.235,0.801,0.3647848843181265,0.37723347532589124,0.20917704181844493
7.0,90.0,58.0,1.366755827205985,0.5861529111428607,0.3417077179503864,0.08,0.23,0.32,0.3647848843181265,0.38140772240720017,0.19438009242126106
7.0,90.0,59.0,1.002579460409555,0.0011899148987683488,0.8827876817986198,0.15,0.46,0.18,0.3647848843181265,0.3832812829392015,0.19089741798914334
7.0,90.0,5.0,2.4793934800902555,0.807111508834446,0.18733384530307123,0.011,0.206,0.381,0.3647848843181265,0.4172272469654286,0.21031092555930514
7.0,90.0,60.0,0.7492541301062867,0.238400088434366,0.3412043254888608,0.24,0.58,0.62,0.3647848843181265,0.3825519784858464,0.18917615164530954
7.0,90.0,61.0,0.042091379037888156,0.17626913861981142,1.028918548369586,0.5,0.5,0.8,0.3647848843181265,0.3806819718908184,0.17988123513694004
7.0,90.0,62.0,4.496312750183548,2.9224376958691027,0.19887629326695622,0.001,0.005,0.54,0.3647848843181265,0.4163903706587802,0.23425650683536603
7.0,90.0,63.0,1.3890852408645231,0.8139617424260971,0.10192065435619035,0.2,0.1,0.6,0.3647848843181265,0.3966420533962245,0.19011132945147535
7.0,90.0,64.0,0.996964928403132,0.03086598698776967,0.23776460098412444,0.2,0.4,0.7,0.3647848843181265,0.3970068324607226,0.18883930691538048
7.0,90.0,65.0,0.33165847181972097,1.1515835269792802,0.7321315486312687,0.6,0.8,0.6,0.3647848843181265,0.3858677485291485,0.17794149433134557
7.0,90.0,66.0,1.9262314969725882,1.4354475621122198,0.8543169125184402,0.04,0.08,0.2,0.3647848843181265,0.40496783881273773,0.20392395391896842
7.0,90.0,67.0,1.5471178356978728,1.919188819785376,1.0272945913658698,0.05,0.05,0.16,0.3647848843181265,0.3888544420061703,0.19707757148733213
7.0,90.0,68.0,1.961885399563837,1.9144524996211698,0.47077252708889916,0.02,0.05,0.29,0.3647848843181265,0.42117382845456347,0.20322809916141343
7.0,90.0,69.0,0.506655871029106,0.23136517721271427,1.4469431618716255,0.4,0.5,1.0,0.3647848843181265,0.3790563564704911,0.18283373640036557
7.0,90.0,6.0,1.2388803410305202,0.21210484807431046,0.2548553925171544,0.2,0.5,0.6,0.3647848843181265,0.39529832451503066,0.192733143555759
7.0,90.0,70.0,3.63398945986285,2.7923483613688167,2.7706143206191727,0.001,0.009,0.01,0.3647848843181265,0.37550868787171365,0.22327440686322805
7.0,90.0,71.0,1.6328281545341217,0.2445695530839076,0.4316647355985635,0.07,0.41,0.31,0.3647848843181265,0.40527863400851155,0.19729916599660638
7.0,90.0,72.0,1.8693673972024396,0.08538570669806442,1.0958652221939709,0.02,0.35,0.12,0.3647848843181265,0.2648944318818905,0.20157685987392568
7.0,90.0,73.0,1.1388323912588683,2.8279861695165422,3.6039858106392315,0.17,0.02,0.01,0.3647848843181265,0.38517559450936467,0.19105081771677768
7.0,90.0,74.0,0.12826419266017777,0.8624323752179663,0.6287063010693423,0.6,0.3,0.6,0.3647848843181265,0.3897531608715677,0.18055755612031354
7.0,90.0,75.0,1.047474163474546,1.6598232698704007,0.5656668092330349,0.8,1.0,0.4,0.3647848843181265,0.3703525321553788,0.16221814822796318
7.0,90.0,76.0,0.7270737907452877,3.6520322981862554,0.18639767701569512,0.3,0.1,0.4,0.3647848843181265,0.37360438903343424,0.18310115742403665
7.0,90.0,77.0,0.8434326992369887,0.5386448721975411,1.0888560888587324,0.16,0.69,0.89,0.3647848843181265,0.39106968674045994,0.18835985652929588
7.0,90.0,78.0,0.2914514897295988,0.3250254546608896,1.3438606489137506,0.5,0.5,1.0,0.3647848843181265,0.37728751175265207,0.17331562509508225
7.0,90.0,79.0,2.6662240485651165,1.561933274896642,0.49077435175062223,0.003,0.073,0.664,0.3647848843181265,0.4035309078350562,0.21010305865183893
7.0,90.0,80.0,0.35506300217314796,0.09459697588179837,0.4490573528638442,0.35,0.56,0.65,0.3647848843181265,0.389495852050221,0.1816780844873002
7.0,90.0,81.0,0.7080021668877939,3.925827695734231,0.033221691822966054,0.2,0.1,0.4,0.3647848843181265,0.3913177797270471,0.18623055599921584
7.0,90.0,82.0,1.6850061864086168,1.8257162083923795,1.4853885113693428,0.04,0.05,0.95,0.3647848843181265,0.3974379425987632,0.19621099476067883
7.0,90.0,83.0,1.5256447731016525,0.6251621861404971,0.2888593204501034,0.07,0.24,0.55,0.3647848843181265,0.3943291983909343,0.19726362606099468
7.0,90.0,84.0,0.6078097253392,1.2871508870647952,1.6584132927724649,0.3,0.1,0.1,0.3647848843181265,0.396701123487503,0.1855517560208192
7.0,90.0,85.0,0.8337098811758922,1.1258359561871176,0.760832513905813,0.2,1.0,0.2,0.3647848843181265,0.3923712356666029,0.1873761951435298
7.0,90.0,86.0,2.2401389760338515,0.15161775653180876,1.3858996369075953,0.016,0.415,0.934,0.3647848843181265,0.3765462111188041,0.20577850624519597
7.0,90.0,87.0,2.221906179408015,0.005924657137492618,0.6756183172798781,0.04,0.42,0.23,0.3647848843181265,0.3957207449416094,0.20163216862399871
7.0,90.0,88.0,2.238664203734071,4.138936603525081,0.6715577434765936,0.011,0.001,0.233,0.3647848843181265,0.3975360024006068,0.20521747849998442
7.0,90.0,89.0,4.501201778473077,2.289192514960716,0.46278964811961815,0.001,0.023,0.307,0.3647848843181265,0.391563001972948,0.23233490528261383
7.0,90.0,8.0,0.9737322085928383,0.6162219952129921,0.5634851476867354,0.3,0.6,0.9,0.3647848843181265,0.39178092833581524,0.19659018802438183
7.0,90.0,91.0,1.2077285914606384,0.10632742007992618,0.23318526889598,0.2,0.5,0.6,0.3647848843181265,0.40644838469119904,0.184080848936273
7.0,90.0,92.0,0.05235164839121432,0.36307503528030344,0.555863553973798,0.4,0.5,0.4,0.3647848843181265,0.39150522278070815,0.1740089424463111
7.0,90.0,93.0,0.17841657723218238,0.531971985626093,0.8166906926951177,0.7,0.6,0.8,0.3647848843181265,0.38664007079405815,0.17587325619902117
7.0,90.0,94.0,5.497672587359599,3.251020416844922,0.7895949855807521,0.001,0.003,0.207,0.3647848843181265,0.4207715371823108,0.24551798114937276
7.0,90.0,95.0,2.4327514541790687,0.9668742593733188,0.7420699008546048,0.003,0.15,0.21,0.3647848843181265,0.3932998889589556,0.20829059363106683
7.0,90.0,96.0,0.9060818157697912,0.28287773119403603,0.09084377682839263,0.3,0.6,0.6,0.3647848843181265,0.39767109130085765,0.19441372891449105
7.0,90.0,97.0,0.25162285868317,0.34598965630193823,0.11530245062888023,0.6,0.6,0.6,0.3647848843181265,0.38922688165146835,0.1792711285817164
7.0,90.0,98.0,2.1195182109497095,0.7501554528316274,0.6847670789795254,0.02,0.22,0.21,0.3647848843181265,0.3798352792610021,0.20438504549662426
7.0,90.0,99.0,0.06632472942401808,1.140799948651935,1.1508689925473077,0.6,0.8,0.8,0.3647848843181265,0.38010868712591056,0.180362755999943
7.0,90.0,9.0,20.725402543651377,4.601024757423308,1.465750658694017,0.001,0.001,0.952,0.3647848843181265,0.5424595701115376,0.43159996104950327
8.0,24.0,100.0,0.7358549880486408,1.2013073377682628,0.4894362213178139,0.23,0.09,0.27,0.3997165259975324,0.38804021736750394,0.18248278940497992
8.0,24.0,10.0,0.3609454020142181,0.9107960216754954,1.055257873559633,0.3,0.8,0.2,0.3997165259975324,0.39596481648904486,0.17764092613473068
8.0,24.0,11.0,2.2438293178235824,0.7292416126632629,1.9218258809815665,0.02,0.21,0.99,0.3997165259975324,0.3949426149918566,0.19888057751503752
8.0,24.0,12.0,0.16620818786914454,0.9573279089629789,0.30859665222622723,0.5,0.8,0.6,0.3997165259975324,0.40926437905288265,0.17292755021966258
8.0,24.0,13.0,0.43592536132738374,0.3777102973572264,0.45822705358845905,0.4,0.6,0.7,0.3997165259975324,0.40657417446523975,0.18126485156338756
8.0,24.0,14.0,2.620069306087304,0.2219320104481448,0.7127447686774402,0.004,0.563,0.218,0.3997165259975324,0.39557013228320287,0.20614604873290143
8.0,24.0,15.0,1.223765126307575,0.4873127041700019,0.7184222079073737,0.1,0.3,0.79,0.3997165259975324,0.40275465249937165,0.19070086452722612
8.0,24.0,16.0,0.9617103517013149,0.18405994943995485,0.5342059969515525,0.2,0.6,0.6,0.3997165259975324,0.3845447018515307,0.18639125822386934
8.0,24.0,17.0,1.0766731698394536,0.06301102486665303,0.8367398187299737,0.1,0.51,0.8,0.3997165259975324,0.40112618601131866,0.1886539557724683
8.0,24.0,18.0,1.778824793732414,0.3240659095602896,0.1611054321246531,0.05,0.32,0.4,0.3997165259975324,0.40144291540188015,0.19236482988180378
8.0,24.0,19.0,1.3374260272027838,1.3077513088739168,0.34949235819566477,0.2,0.9,0.2,0.3997165259975324,0.4024041609968454,0.18912123525846156
8.0,24.0,1.0,0.8438326831829676,0.11896181205428498,0.6075418340171439,0.2,0.5,0.7,0.3997165259975324,0.36993011800934317,0.18258985782609524
8.0,24.0,20.0,0.8488531130718028,0.5596317448572333,0.7965923028595254,0.19,0.26,0.22,0.3997165259975324,0.4139662659781822,0.18518698876276887
8.0,24.0,21.0,0.7371567008081313,0.5199683520553314,1.4860627990505688,0.3,0.6,1.0,0.3997165259975324,0.4196263155518443,0.17769766674579418
8.0,24.0,22.0,2.178762446098297,2.3108515298680197,1.1346500258487626,0.03,0.04,0.11,0.3997165259975324,0.38696775101497993,0.20132812100391914
8.0,24.0,23.0,0.5397724487024054,1.4421705129781726,1.7331515316330497,0.6,0.8,1.0,0.3997165259975324,0.2803968152464566,0.170549571877126
8.0,24.0,25.0,2.0505282860120815,0.3089240957545071,0.4168891501206864,0.025,0.345,0.296,0.3997165259975324,0.39146045394044315,0.19882203447124316
8.0,24.0,26.0,0.5906411685229036,0.9406254638129508,1.2939770404173012,0.3,1.0,0.9,0.3997165259975324,0.4049501774180351,0.19094725496768067
8.0,24.0,27.0,4.1666908607582815,2.4200368905413043,1.7128287201400134,0.001,0.022,0.063,0.3997165259975324,0.4178177420918982,0.22388331366702455
8.0,24.0,28.0,1.3534515256991309,0.39445929089534654,2.4148302299112023,0.12,0.34,0.01,0.3997165259975324,0.38766143418023064,0.18717254901346375
8.0,24.0,29.0,2.0065475155623473,1.2395885869949645,0.43395436502381873,0.026,0.115,0.638,0.3997165259975324,0.3892759820492456,0.19836392666340594
8.0,24.0,2.0,0.46182457916165787,0.26320807745848235,1.5259788660234619,0.4,0.5,0.9,0.3997165259975324,0.3802328150064377,0.18257319329867358
8.0,24.0,30.0,0.4259480982146612,0.8099684287497206,0.9576333280470043,0.38,0.16,0.14,0.3997165259975324,0.3942644815052204,0.18190993452603207
8.0,24.0,31.0,0.5392546534941778,0.452269826249431,0.6747618986315175,0.2,0.5,0.6,0.3997165259975324,0.38828936329136815,0.18593739342542565
8.0,24.0,32.0,1.6033312353077627,0.18767248927391225,0.29314974528856746,0.04,0.55,0.38,0.3997165259975324,0.3867477165048334,0.19501975115354767
8.0,24.0,33.0,0.6938744058835835,0.7852309846401156,0.07840606062941143,0.2,0.3,0.4,0.3997165259975324,0.39939619379458674,0.1891835982886292
8.0,24.0,34.0,0.9377081214428216,1.3800166508279228,0.6993204701104833,0.17,0.08,0.25,0.3997165259975324,0.3966554454053377,0.18681589154698228
8.0,24.0,35.0,0.5724485848086833,1.90179339584838,1.2494791108704844,0.7,1.0,1.0,0.3997165259975324,0.3987432324125803,0.16603242559862996
8.0,24.0,36.0,1.3134895325966578,0.8639660216386755,0.9831837902812219,0.1,0.18,0.83,0.3997165259975324,0.4004686062199637,0.1876209936952042
8.0,24.0,37.0,1.720215388435746,3.6780478709038307,1.441298262553429,0.05,0.01,0.08,0.3997165259975324,0.3939697463680314,0.19689114611606232
8.0,24.0,38.0,1.5392862799285125,1.3634681275470215,0.5564715256331256,0.9,0.8,0.7,0.3997165259975324,0.38603651143786244,0.15500502177296513
8.0,24.0,39.0,0.2553171744164995,2.1926394301472074,1.0705084962829186,0.5,0.1,0.9,0.3997165259975324,0.40018741852574036,0.18493612793416903
8.0,24.0,3.0,0.32671485803811323,0.048641430000173624,0.1650790720931686,0.5,0.6,0.4,0.3997165259975324,0.4018255956467961,0.17063953652168987
8.0,24.0,40.0,0.5247704137011076,0.8895709258577634,0.06127609054211775,0.3,0.2,0.5,0.3997165259975324,0.38234408431297756,0.18313539014395447
